Candidate_ID,Name,Age,Gender,Education_Level,Years_Experience,Skills,Applied_Position,Application_Status,Interview_Score,Hiring_Decision,Salary_Expectation,Past_Applications,Num_Certifications,Assessment_Score,Time_To_Hire_Days
1034,Eve Smith,49,Male,High School,18,"['""JavaScript / React""']",HR Manager,Accepted,94.68177643375272,Hired,117609.46362399272,6,4,69.8702739363753,56
CAND1041,Alice Brown,29,Non-Binary,High School,5,"['""JavaScript / React""']",Software Engineer,Rejected,70.94654465873138,Not Hired,30964.18164241387,7,4,77.07928507191212,39
1032,Grace Davis,27,Female,Bachelor,0,"['""Data Science / ML""']",Data Analyst,Pending,52.436671683434994,Hired,51199.51764197492,10,4,58.72853651713052,30
1023,Charlie García,26,Female,High School,6,"['""Java / Spring""']",HR Manager,Rejected,53.08580508558622,Not Hired,101677.61502156417,6,1,70.45848562142389,26
CAND1036,Grace Miller,46,Male,Diploma,11,"['""HR / Management""']",Marketing Specialist,Pending,91.1732333174203,Not Hired,109836.8066172964,9,0,63.98706044630468,36
CAND1049,Jane Miller,33,Male,Master,15,"['""HR / Management""']",Software Engineer,Accepted,78.84912471756132,Hired,79134.32124612214,9,1,96.14836431304558,7
1009,Grace Johnson,33,Female,PhD,13,"['""HR / Management""']",HR Manager,Rejected,68.38408203751102,Not Hired,37487.184292552294,10,0,92.62896533794229,54
1014,Jane Miller,44,Male,Diploma,5,"['""Java / Spring""']",Software Engineer,Rejected,68.58329852233558,Not Hired,80548.61748088272,7,3,84.38252479219832,33
1034,Jane Martínez,48,Male,PhD,18,"['""JavaScript / React""']",Marketing Specialist,Accepted,92.83659256649005,Hired,111191.43349914755,6,4,76.83816987822547,59
1001,Eve Jones,45,Male,Master,17,"['""JavaScript / React""']",HR Manager,Rejected,81.86443970326633,Hired,77316.50828850313,9,5,68.37965063078828,57
1034,Grace García,48,Male,High School,21,"['""JavaScript / React""']",Marketing Specialist,Accepted,95.2252979886579,Not Hired,114426.10347304503,6,4,74.40182868653912,57
1035,Bob Johnson,33,Male,PhD,3,"['""Python / SQL""']",Software Engineer,Rejected,99.37509301842604,Not Hired,82628.35728145778,0,0,73.8446079301766,18
CAND1042,Harry García,45,Female,Master,13,"['""HR / Management""']",Marketing Specialist,Accepted,87.07323120059274,Hired,42471.50548620043,9,5,58.5541332157173,42
1008,John García,34,Female,Diploma,21,"['""Java / Spring""']",Data Analyst,Accepted,69.59743167620348,Not Hired,105083.51546740124,6,0,87.64529733307698,18
1021,David Williams,31,Male,PhD,18,"['""Python / SQL""']",HR Manager,Accepted,61.96814238108983,Not Hired,101778.01235717461,8,4,60.28378582829643,50
1021,Ivy Williams,33,Male,High School,18,"['""Python / SQL""']",Marketing Specialist,Accepted,65.43063884456623,Hired,96124.61595907754,8,4,59.46368557925423,50
CAND1038,Ivy Jones,31,Male,PhD,11,"['""HR / Management""']",Data Analyst,Accepted,70.97735623009457,Hired,65347.00960028152,3,1,54.73907143552901,39
CAND1037,Grace Williams,35,Male,PhD,16,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Hired,66842.82080750138,4,4,92.47225615148885,31
CAND1046,Harry Johnson,39,Female,Bachelor,4,"['""HR / Management""']",HR Manager,Rejected,77.19952618027635,Hired,45057.91659090467,5,4,56.77780907870203,43
1018,Charlie Davis,39,Male,Bachelor,10,"['""Java / Spring""']",Software Engineer,Pending,93.66743545869642,Hired,33057.37298372682,8,1,73.57099743494103,23
1010,Charlie Smith,39,Female,Master,10,"['""JavaScript / React""']",HR Manager,Rejected,99.31885714392762,Hired,80001.36323299311,10,3,65.65304554111013,20
1023,David Miller,28,Female,PhD,6,"['""Java / Spring""']",HR Manager,Rejected,48.03524749642509,Not Hired,89778.34019161588,6,1,60.95768089404628,30
1003,David Williams,31,Male,Master,21,"['""HR / Management""']",HR Manager,Rejected,88.38118582961721,Not Hired,60298.74641887389,0,3,95.55193846473819,54
1029,Grace Rodriguez,48,Male,Bachelor,18,"['""Python / SQL""']",HR Manager,Rejected,62.407761268656714,Hired,29305.1494412429,5,5,73.80665143007535,14
1030,John Williams,42,Female,PhD,4,"['""Python / SQL""']",Software Engineer,Accepted,64.5848574432016,Hired,53739.58690232396,7,4,64.72158717176882,19
1007,John Johnson,22,Non-Binary,PhD,0,"['""Java / Spring""']",Software Engineer,Accepted,73.05068298895098,Not Hired,70820.8202667255,5,3,61.25018077217616,30
1001,Grace Jones,45,Male,Master,17,"['""JavaScript / React""']",Marketing Specialist,Rejected,84.90243166094227,Not Hired,87740.19496050288,9,5,64.60464601943762,54
CAND1047,Jane Brown,46,Female,High School,1,"['""HR / Management""']",Software Engineer,Pending,67.47560868227352,Hired,39782.799204639756,5,5,92.28667180816554,39
1000,John Smith,25,Female,Diploma,12,"['”HR / Management""']",HR Manager,Accepted,90.45660648682369,Not Hired,54054.207010124,1,2,93.7095574463828,9
CAND1039,Grace Miller,32,Female,Bachelor,4,"['""Java / Spring""']",Software Engineer,Rejected,92.0207103863986,Not Hired,102673.25479380791,5,1,55.5534291857459,5
1000,Harry Jones,26,Female,High School,11,"['”HR / Management""']",Marketing Specialist,Accepted,86.18361180636856,Hired,57917.33497538558,1,2,97.8464288693732,9
1003,Jane Martínez,34,Male,Diploma,20,"['""HR / Management""']",Data Analyst,Rejected,88.18749460491424,Hired,58287.70650475722,0,3,94.32449135617323,57
CAND1048,Harry Johnson,41,Male,Master,9,"['""JavaScript / React""']",Software Engineer,Accepted,87.73882104847534,Not Hired,60162.132045152684,3,3,59.603560308943784,47
CAND1046,Jane Williams,37,Female,PhD,6,"['""HR / Management""']",Software Engineer,Rejected,82.60592099034567,Not Hired,45677.30537356807,5,4,56.59561894362191,40
1017,Grace Davis,21,Female,Master,8,"['""Java / Spring""']",HR Manager,Rejected,73.10086386235204,Not Hired,101948.14576296517,0,0,68.62267457687304,39
1034,Eve Brown,50,Male,High School,20,"['""JavaScript / React""']",Data Analyst,Accepted,99.05890542337279,Not Hired,100602.30507718603,6,4,70.2776473015004,59
1016,Harry Jones,29,Male,Bachelor,19,"['""HR / Management""']",Software Engineer,Pending,82.3521409735089,Hired,39618.78958075255,8,2,66.8978672653596,41
1022,John Johnson,43,Non-Binary,PhD,10,"['""Data Science / ML""']",Data Analyst,Accepted,90.48661457169928,Hired,90778.55008342213,0,5,100.0,59
1028,Ivy Smith,28,Male,Bachelor,13,"['""JavaScript / React""']",HR Manager,Pending,72.85733504006365,Not Hired,72969.89888824693,9,3,78.40107503776925,32
1007,John Rodriguez,20,Non-Binary,PhD,0,"['""Java / Spring""']",HR Manager,Accepted,73.34166276445569,Not Hired,70052.9758507877,5,3,54.70745682463329,37
1015,David Davis,31,Female,Master,7,"['""Data Science / ML""']",Software Engineer,Rejected,100.0,Hired,35722.85414621364,7,5,82.56178774176779,32
1023,Grace García,26,Female,PhD,4,"['""Java / Spring""']",Marketing Specialist,Rejected,51.046993970709764,Hired,98922.06341826225,6,1,66.24667383962783,28
1001,David Johnson,42,Male,High School,15,"['""JavaScript / React""']",HR Manager,Rejected,77.9622960311654,Not Hired,72653.78092093971,9,5,70.80383215371495,63
1016,Harry García,26,Male,Master,19,"['""HR / Management""']",HR Manager,Pending,82.34981623980981,Not Hired,39177.463302964585,8,2,52.73942937211308,44
1011,Bob García,46,Male,PhD,0,"['""Data Science / ML""']",Data Analyst,Rejected,92.2012277181078,Not Hired,116742.96216390128,5,0,64.81285618986199,27
1033,Alice Johnson,46,Male,Diploma,15,"['""Java / Spring""']",Data Analyst,Rejected,100.0,Not Hired,112417.79595776011,3,0,94.24949105136399,19
1025,Bob Brown,23,Female,PhD,9,"['""HR / Management""']",Data Analyst,Rejected,73.88654084655165,Not Hired,41352.48683673602,9,4,58.67989571726519,56
CAND1044,Jane Miller,21,Male,Diploma,18,"['""Java / Spring""']",Marketing Specialist,Rejected,72.01265944775452,Hired,52779.41541075553,3,1,56.71428087891763,22
1011,Ivy Brown,47,Male,Diploma,2,"['""Data Science / ML""']",HR Manager,Rejected,82.44288066385451,Hired,124787.98715031687,5,0,62.31126026239983,28
1007,Harry Jones,24,Non-Binary,PhD,2,"['""Java / Spring""']",Data Analyst,Accepted,74.12755703575424,Not Hired,71410.71258132163,5,3,69.3062042552394,36
CAND1043,Bob Brown,42,Male,PhD,10,"['""Data Science / ML""']",Marketing Specialist,Rejected,88.8749447587177,Hired,50129.94422792316,1,4,71.96520475648784,38
1015,Grace Rodriguez,31,Female,High School,8,"['""Data Science / ML""']",Marketing Specialist,Rejected,98.4179345817848,Hired,35958.96714159677,7,5,88.29878051894414,38
CAND1044,Charlie Martínez,21,Male,Master,17,"['""Java / Spring""']",HR Manager,Rejected,71.10592277618086,Hired,59166.60886338877,3,1,52.59834537507329,31
CAND1048,Alice Jones,39,Male,High School,8,"['""JavaScript / React""']",Marketing Specialist,Accepted,84.6634898858961,Not Hired,59491.3951257318,3,3,66.83105098401884,38
CAND1040,Charlie Smith,29,Female,PhD,11,"['""Java / Spring""']",Data Analyst,Rejected,65.7057204210938,Not Hired,35256.82979027175,6,2,60.583794634677425,47
1034,Alice García,49,Male,PhD,20,"['""JavaScript / React""']",HR Manager,Accepted,94.03684974868179,Hired,111549.53475078534,6,4,83.17185774586503,55
CAND1042,Alice Martínez,49,Female,PhD,10,"['""HR / Management""']",HR Manager,Accepted,95.5221733950595,Hired,42287.72411945447,9,5,62.76965349303933,43
CAND1046,Ivy Miller,38,Female,PhD,4,"['""HR / Management""']",Software Engineer,Rejected,78.23951270685205,Hired,48107.46770872455,5,4,66.58966500994748,37
CAND1043,Charlie Johnson,41,Male,PhD,9,"['""Data Science / ML""']",Data Analyst,Rejected,89.21968071812408,Not Hired,49343.36458371431,1,4,71.85741907323305,31
1012,Harry Miller,42,Female,High School,1,"['""JavaScript / React""']",Data Analyst,Rejected,62.95943057503063,Hired,42335.30471916221,8,1,73.14510815376376,47
CAND1041,Harry Johnson,30,Non-Binary,Diploma,5,"['""JavaScript / React""']",Data Analyst,Rejected,81.13020960816563,Not Hired,29767.569100165656,7,4,76.86090050213227,37
CAND1038,Charlie Miller,29,Male,Diploma,9,"['""HR / Management""']",Software Engineer,Accepted,68.2961864098838,Hired,60748.711063944495,3,1,55.052470609016694,36
CAND1040,Alice Brown,27,Female,Master,11,"['""Java / Spring""']",Marketing Specialist,Rejected,56.013112318442055,Not Hired,35448.74930060812,6,2,76.31393741523888,47
1026,Ivy Rodriguez,26,Female,Diploma,18,"['""Java / Spring""']",Data Analyst,Rejected,99.85503154872121,Hired,70273.25472039884,10,3,52.915555596357315,43
1012,Jane Jones,44,Female,Diploma,0,"['""JavaScript / React""']",HR Manager,Rejected,60.33921063015494,Not Hired,40121.072392299604,8,1,61.873208177326646,51
CAND1047,Eve Johnson,45,Female,High School,4,"['""HR / Management""']",Software Engineer,Pending,77.05182264036631,Not Hired,39980.05858746024,5,5,89.11074665573544,38
CAND1044,Bob Davis,21,Male,Master,16,"['""Java / Spring""']",Software Engineer,Rejected,65.33090304338464,Not Hired,56196.4538411259,3,1,53.036975820011854,22
1023,John Brown,29,Female,Bachelor,4,"['""Java / Spring""']",Software Engineer,Rejected,51.48075169936078,Hired,98318.52428341335,6,1,62.4329929959596,27
1009,Ivy Miller,32,Female,Diploma,15,"['""HR / Management""']",Data Analyst,Rejected,69.08543111024645,Not Hired,42407.18347657656,10,0,90.16094641686558,59
CAND1049,David Davis,33,Male,Diploma,14,"['""HR / Management""']",Marketing Specialist,Accepted,70.10504996181126,Hired,94728.59208268682,9,1,98.42551505072848,4
CAND1037,Harry García,38,Male,Bachelor,14,"['""Java / Spring""']",Marketing Specialist,Rejected,95.9785353099234,Hired,72145.59283984534,4,4,100.0,31
1011,Ivy Williams,47,Male,PhD,3,"['""Data Science / ML""']",HR Manager,Rejected,77.62436054820483,Not Hired,112007.25223990926,5,0,55.12178301310457,26
1025,Jane Miller,24,Female,High School,12,"['""HR / Management""']",HR Manager,Rejected,84.04337288059968,Not Hired,37019.7820209002,9,4,58.57493291033529,57
CAND1049,Eve Smith,33,Male,Master,13,"['""HR / Management""']",HR Manager,Accepted,80.21457168636341,Not Hired,83581.00134525371,9,1,82.79643379526061,4
1015,Ivy Martínez,33,Female,High School,5,"['""Data Science / ML""']",Marketing Specialist,Rejected,100.0,Not Hired,32100.772951828883,7,5,83.4960540116518,36
1021,Jane Martínez,31,Male,High School,15,"['""Python / SQL""']",Marketing Specialist,Accepted,69.31271996611366,Not Hired,106213.96470015174,8,4,54.91421080488183,49
CAND1047,Charlie Jones,48,Female,Master,3,"['""HR / Management""']",Software Engineer,Pending,74.32375069502295,Not Hired,39638.97046338622,5,5,81.04804946193867,44
1008,Ivy Davis,32,Female,Master,21,"['""Java / Spring""']",HR Manager,Accepted,67.74240757323406,Hired,96905.99850937026,6,0,83.50056880842305,16
1005,Eve Davis,46,Male,High School,2,"['""Java / Spring""']",HR Manager,Rejected,87.34362358731477,Not Hired,55766.683443718175,10,0,68.54601036660105,58
CAND1045,David Brown,49,Female,Diploma,2,"['""HR / Management""']",Data Analyst,Accepted,98.6304484027494,Not Hired,57061.35480863039,0,2,75.19709464981275,34
1029,Harry Rodriguez,48,Male,High School,20,"['""Python / SQL""']",HR Manager,Rejected,56.11053634270793,Hired,28596.08826611984,5,5,72.19812088566601,12
1002,Grace Brown,34,Female,Diploma,14,"['""Python / SQL""']",Marketing Specialist,Pending,55.4690569056116,Not Hired,96889.73823804075,9,0,78.5942865650029,43
1011,Ivy Smith,49,Male,Master,3,"['""Data Science / ML""']",Data Analyst,Rejected,79.356034119184,Not Hired,121244.0022248271,5,0,63.350252126300916,25
CAND1048,Bob Williams,38,Male,Master,8,"['""JavaScript / React""']",Data Analyst,Accepted,84.60111464473216,Not Hired,64281.73545659283,3,3,66.33181537173344,47
1029,Harry Smith,44,Male,PhD,19,"['""Python / SQL""']",Marketing Specialist,Rejected,67.46616817393658,Not Hired,29966.387157181798,5,5,77.61664679755178,15
CAND1043,Jane Rodriguez,42,Male,Master,8,"['""Data Science / ML""']",Marketing Specialist,Rejected,90.35828573196667,Not Hired,51498.35640272505,1,4,67.49886568071103,39
CAND1044,Jane Johnson,23,Male,Diploma,16,"['""Java / Spring""']",Data Analyst,Rejected,79.73949651527049,Not Hired,51423.79477501038,3,1,51.74663827271706,31
1021,Bob Smith,29,Male,Diploma,15,"['""Python / SQL""']",HR Manager,Accepted,69.7569932806144,Hired,95631.84265339655,8,4,60.68871549699779,51
1024,David Miller,26,Male,Bachelor,1,"['""Java / Spring""']",HR Manager,Rejected,100.0,Hired,33655.99446645886,2,0,78.25714481204369,41
1018,Charlie Miller,39,Male,Master,11,"['""Java / Spring""']",Software Engineer,Pending,96.05451911348655,Hired,28485.89955535598,8,1,76.24562854075829,27
CAND1039,Jane Davis,31,Female,Bachelor,2,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Not Hired,114394.92101406986,5,1,65.56603669286197,5
1001,Eve Miller,45,Male,Diploma,15,"['""JavaScript / React""']",Data Analyst,Rejected,79.46654376177148,Not Hired,75064.83553667388,9,5,69.12040355101911,55
CAND1042,Harry Smith,47,Female,Master,12,"['""HR / Management""']",Marketing Specialist,Accepted,92.48424586762296,Hired,41564.73615943197,9,5,73.02905276607504,48
CAND1043,Bob Brown,42,Male,Master,10,"['""Data Science / ML""']",Data Analyst,Rejected,88.04231732864199,Hired,46677.02263692537,1,4,74.87714296999063,33
CAND1036,Jane Martínez,44,Male,Master,14,"['""HR / Management""']",Data Analyst,Pending,88.49224448000709,Hired,98833.32959401376,9,0,59.45016011477343,46
CAND1039,David Jones,30,Female,Master,4,"['""Java / Spring""']",Data Analyst,Rejected,96.56459537917144,Not Hired,118819.15611623209,5,1,52.40568900329589,10
1000,Alice García,27,Female,Master,11,"['”HR / Management""']",Data Analyst,Accepted,79.44437549547384,Hired,55402.77787187192,1,2,100.0,8
1015,Charlie Smith,30,Female,Diploma,6,"['""Data Science / ML""']",Data Analyst,Rejected,91.99398231356464,Hired,34976.01630087124,7,5,83.27847397822784,31
1022,David Davis,44,Non-Binary,PhD,8,"['""Data Science / ML""']",Data Analyst,Accepted,73.82270848671045,Not Hired,85301.85145839956,0,5,100.0,50
1024,Ivy Martínez,29,Male,PhD,1,"['""Java / Spring""']",Data Analyst,Rejected,100.0,Not Hired,29656.688178193817,2,0,77.35782659612852,40
CAND1044,Harry Williams,24,Male,High School,16,"['""Java / Spring""']",Software Engineer,Rejected,68.09615949801433,Not Hired,58494.745085577306,3,1,51.86807731420505,29
1009,Grace Williams,31,Female,Master,14,"['""HR / Management""']",Data Analyst,Rejected,73.71576566562769,Not Hired,38151.08312097906,10,0,82.96477544127707,53
1020,Grace Martínez,39,Non-Binary,High School,20,"['""HR / Management""']",HR Manager,Pending,53.22035838000073,Not Hired,34981.876382408765,5,2,68.3142962413915,19
1004,Ivy Miller,42,Female,PhD,18,"['""Data Science / ML""']",Software Engineer,Rejected,97.51806997846708,Not Hired,50659.204849799804,7,4,73.45452261248158,17
1031,Bob Jones,34,Male,PhD,14,"['""Python / SQL""']",Marketing Specialist,Rejected,64.4717095997893,Not Hired,70524.94573005293,9,5,53.786961577517005,40
1029,David Martínez,45,Male,Master,17,"['""Python / SQL""']",Software Engineer,Rejected,61.35455225415902,Hired,33132.381940612955,5,5,79.80993769808381,12
1020,Jane Williams,43,Non-Binary,Bachelor,21,"['""HR / Management""']",Software Engineer,Pending,53.149673195823176,Hired,33387.043349465224,5,2,65.76632176684136,19
1018,David Brown,41,Male,Bachelor,10,"['""Java / Spring""']",Data Analyst,Pending,97.53115430668511,Not Hired,29926.26394770241,8,1,74.8054934970792,26
1034,Grace Martínez,48,Male,PhD,21,"['""JavaScript / React""']",HR Manager,Accepted,98.08488652228566,Hired,104958.24475971205,6,4,65.4050646975955,65
CAND1040,John Smith,29,Female,Master,12,"['""Java / Spring""']",Data Analyst,Rejected,60.525706149983385,Hired,39350.14052922479,6,2,74.85589486637194,48
1012,Eve Miller,41,Female,Diploma,2,"['""JavaScript / React""']",Marketing Specialist,Rejected,67.3812482352584,Not Hired,41550.99225449711,8,1,65.07610753518898,49
1019,Charlie Johnson,36,Female,High School,4,"['""Data Science / ML""']",Data Analyst,Pending,51.22098706611556,Not Hired,89565.91905040888,2,0,50.95388550231899,27
1029,Jane Williams,44,Male,PhD,17,"['""Python / SQL""']",HR Manager,Rejected,65.85346891206711,Hired,31097.567902046,5,5,74.65003648089234,9
1012,Eve Smith,42,Female,Master,2,"['""JavaScript / React""']",HR Manager,Rejected,63.133765907199816,Not Hired,41842.483401847276,8,1,63.713745380587774,43
1023,John Miller,28,Female,PhD,7,"['""Java / Spring""']",HR Manager,Rejected,51.588911350831765,Not Hired,104253.8241246659,6,1,66.82961666842237,25
CAND1043,Bob Williams,45,Male,PhD,11,"['""Data Science / ML""']",HR Manager,Rejected,91.69438056604433,Not Hired,51483.26850173741,1,4,56.06143796636394,39
1009,David Smith,33,Female,Master,13,"['""HR / Management""']",HR Manager,Rejected,71.56437940586287,Not Hired,41731.143501459504,10,0,84.71790463643832,52
CAND1044,Jane Johnson,25,Male,Bachelor,16,"['""Java / Spring""']",Software Engineer,Rejected,62.360391814152216,Hired,55315.373764308664,3,1,57.557231675116576,23
1035,Bob Smith,32,Male,PhD,6,"['""Python / SQL""']",Software Engineer,Rejected,100.0,Hired,81083.22591885364,0,0,59.290583548434725,17
1005,John García,47,Male,Master,2,"['""Java / Spring""']",Data Analyst,Rejected,87.69135653086097,Not Hired,55429.78984088621,10,0,61.34175291594079,55
CAND1049,Charlie García,30,Male,Bachelor,13,"['""HR / Management""']",Marketing Specialist,Accepted,71.73672075903639,Hired,80740.19589878994,9,1,96.30300104212029,5
1024,John Davis,26,Male,Diploma,0,"['""Java / Spring""']",Software Engineer,Rejected,93.09450118961448,Hired,31176.63906711186,2,0,73.19666345648477,33
1021,Ivy Miller,33,Male,Diploma,15,"['""Python / SQL""']",Marketing Specialist,Accepted,65.45366033645807,Hired,94550.6187864489,8,4,52.008169857695385,48
1023,David Smith,27,Female,Diploma,4,"['""Java / Spring""']",HR Manager,Rejected,45.60484807365128,Not Hired,98613.42094969789,6,1,68.89283925788635,20
1012,David Johnson,43,Female,Bachelor,0,"['""JavaScript / React""']",Software Engineer,Rejected,59.64582291332168,Not Hired,37386.89034058799,8,1,73.63148138809477,46
CAND1049,John García,34,Male,PhD,16,"['""HR / Management""']",Data Analyst,Accepted,82.83563298807596,Hired,87678.59256084998,9,1,96.02129019434818,11
1003,Harry Martínez,34,Male,Diploma,19,"['""HR / Management""']",Data Analyst,Rejected,85.0255390062044,Not Hired,61237.53408070185,0,3,96.98412341055241,58
1026,Charlie García,23,Female,Bachelor,16,"['""Java / Spring""']",Software Engineer,Rejected,100.0,Hired,76189.25500458236,10,3,43.34946849437354,42
1004,Ivy García,46,Female,Bachelor,18,"['""Data Science / ML""']",HR Manager,Rejected,92.67535330018752,Not Hired,55530.31765062764,7,4,76.32187061097117,8
CAND1040,Alice Williams,27,Female,Diploma,10,"['""Java / Spring""']",Marketing Specialist,Rejected,77.94160532924226,Not Hired,37641.13308134544,6,2,62.70586500645683,44
1018,David Miller,41,Male,Bachelor,11,"['""Java / Spring""']",Marketing Specialist,Pending,88.92769330739326,Not Hired,28777.86553987798,8,1,79.18125479303247,23
CAND1040,Ivy Williams,28,Female,High School,9,"['""Java / Spring""']",HR Manager,Rejected,70.4190445766451,Hired,38645.76928801724,6,2,66.67420053052241,41
1009,Jane Brown,33,Female,Bachelor,13,"['""HR / Management""']",Data Analyst,Rejected,78.73794397715945,Not Hired,40259.306078511385,10,0,82.66214926509156,55
1010,Alice Jones,41,Female,Bachelor,11,"['""JavaScript / React""']",Data Analyst,Rejected,100.0,Not Hired,85761.55653356794,10,3,61.45034332876092,11
CAND1037,Jane Martínez,37,Male,High School,17,"['""Java / Spring""']",HR Manager,Rejected,97.33896017212643,Not Hired,72778.88948174918,4,4,95.430731053478,33
1021,Harry Rodriguez,30,Male,Diploma,18,"['""Python / SQL""']",HR Manager,Accepted,70.82521635334773,Not Hired,90499.88051129613,8,4,53.199013531914574,55
1007,Alice García,24,Non-Binary,PhD,1,"['""Java / Spring""']",Marketing Specialist,Accepted,69.0764907204547,Not Hired,71530.31820643616,5,3,70.27637836058591,37
1034,David Miller,47,Male,High School,20,"['""JavaScript / React""']",Marketing Specialist,Accepted,94.38411828168384,Hired,107902.50806036044,6,4,74.03998224605587,57
CAND1038,Jane Rodriguez,33,Male,Diploma,9,"['""HR / Management""']",Data Analyst,Accepted,65.45173019964653,Hired,64827.390738536815,3,1,54.93789580795223,35
CAND1048,Charlie Rodriguez,41,Male,Diploma,7,"['""JavaScript / React""']",HR Manager,Accepted,87.30105505030414,Hired,62033.499569404914,3,3,51.06148081488384,47
1028,Eve Martínez,26,Male,Diploma,12,"['""JavaScript / React""']",Software Engineer,Pending,55.0122989136413,Not Hired,79683.56101622236,9,3,78.67846593135943,27
1027,Harry Rodriguez,26,Female,Diploma,2,"['""Java / Spring""']",Marketing Specialist,Accepted,49.73416747580776,Not Hired,47984.50159655055,9,3,56.03208164696369,34
1026,Grace Rodriguez,25,Female,PhD,19,"['""Java / Spring""']",HR Manager,Rejected,95.91274544377147,Hired,71953.17886972998,10,3,55.438823202916474,49
1034,Jane Davis,51,Male,High School,20,"['""JavaScript / React""']",HR Manager,Accepted,93.86391733674857,Hired,97305.85308552926,6,4,80.38606733641697,57
CAND1039,Grace Davis,29,Female,Diploma,5,"['""Java / Spring""']",Data Analyst,Rejected,98.01834523333733,Not Hired,102222.07749710037,5,1,57.5913538086746,13
1000,John Williams,29,Female,PhD,11,"['”HR / Management""']",Data Analyst,Accepted,79.86233696318992,Hired,57069.17955023705,1,2,100.0,13
CAND1044,Harry García,24,Male,Bachelor,16,"['""Java / Spring""']",HR Manager,Rejected,61.937894400230576,Not Hired,61521.321772285184,3,1,54.62332324761319,23
CAND1045,Alice Martínez,50,Female,Master,2,"['""HR / Management""']",Software Engineer,Accepted,92.22969848642086,Hired,60321.90726550847,0,2,67.08111921616987,31
CAND1046,John Martínez,40,Female,High School,4,"['""HR / Management""']",Data Analyst,Rejected,75.77775748648205,Not Hired,47991.93543603005,5,4,63.43128881448938,38
1029,John Davis,45,Male,PhD,18,"['""Python / SQL""']",Software Engineer,Rejected,66.06155715254533,Not Hired,32487.530246259237,5,5,76.21709790471489,15
1008,Charlie Johnson,35,Female,PhD,19,"['""Java / Spring""']",Software Engineer,Accepted,73.00689056459748,Not Hired,95445.38512811641,6,0,80.33279090397926,18
1009,David Brown,33,Female,PhD,15,"['""HR / Management""']",Data Analyst,Rejected,80.2383097518441,Not Hired,41516.05335616287,10,0,84.51398510069566,50
1028,Grace Brown,24,Male,PhD,13,"['""JavaScript / React""']",Marketing Specialist,Pending,76.28133901451513,Not Hired,80989.7989639702,9,3,75.19277092723765,24
CAND1037,Grace Johnson,34,Male,Master,15,"['""Java / Spring""']",Data Analyst,Rejected,93.94565465330788,Hired,65723.54377856253,4,4,99.76871341588696,33
1023,Eve Miller,26,Female,Bachelor,5,"['""Java / Spring""']",HR Manager,Rejected,50.72989231867873,Not Hired,101806.81434720478,6,1,73.11044218835285,27
1012,David Johnson,43,Female,PhD,2,"['""JavaScript / React""']",Marketing Specialist,Rejected,58.210979525386186,Not Hired,42721.98131051413,8,1,71.57917979244554,46
1011,Eve Davis,47,Male,High School,2,"['""Data Science / ML""']",Software Engineer,Rejected,74.64791378713862,Hired,111066.4941358084,5,0,57.996826860009634,32
1014,Eve Smith,42,Male,Bachelor,5,"['""Java / Spring""']",HR Manager,Rejected,78.68716625304586,Not Hired,80731.43222801514,7,3,77.56745028531063,35
CAND1044,Bob García,25,Male,Diploma,18,"['""Java / Spring""']",Software Engineer,Rejected,68.33492228503269,Not Hired,55788.13827293704,3,1,51.3940056890802,24
CAND1049,John García,34,Male,Master,14,"['""HR / Management""']",Marketing Specialist,Accepted,81.81284774419801,Hired,93278.4040334679,9,1,85.723991047716,10
CAND1048,Jane García,38,Male,Diploma,7,"['""JavaScript / React""']",Data Analyst,Accepted,77.29280168226778,Hired,64904.40992195794,3,3,59.521455083490956,46
1013,Alice Rodriguez,27,Female,High School,13,"['""Python / SQL""']",Marketing Specialist,Accepted,93.05745075601303,Hired,107278.12919581335,1,0,60.74190717448562,55
1018,Jane Rodriguez,41,Male,Master,8,"['""Java / Spring""']",Marketing Specialist,Pending,96.97675219934696,Not Hired,28794.672149195972,8,1,78.4918958840412,20
CAND1036,Grace Smith,45,Male,High School,14,"['""HR / Management""']",HR Manager,Pending,86.95054050404417,Not Hired,100707.8263036291,9,0,63.38437510635071,42
1020,David Smith,39,Non-Binary,Diploma,21,"['""HR / Management""']",Marketing Specialist,Pending,40.89820922716622,Not Hired,36068.42289568558,5,2,65.20997195744532,20
CAND1046,Ivy Martínez,36,Female,Master,3,"['""HR / Management""']",HR Manager,Rejected,80.4914727533196,Not Hired,42324.536340046405,5,4,62.54643226154321,38
1028,Eve Davis,25,Male,PhD,15,"['""JavaScript / React""']",Data Analyst,Pending,67.40900266497265,Not Hired,75673.23527075008,9,3,78.32198785230923,31
CAND1036,Eve García,47,Male,Master,12,"['""HR / Management""']",Marketing Specialist,Pending,84.95315086481061,Not Hired,113291.40168106131,9,0,58.147748913113126,43
1016,Ivy Rodriguez,26,Male,PhD,22,"['""HR / Management""']",Data Analyst,Pending,83.90040661503187,Not Hired,38130.43456575172,8,2,59.340410965288704,47
CAND1049,Ivy Jones,34,Male,Diploma,15,"['""HR / Management""']",Marketing Specialist,Accepted,85.52263405620538,Hired,90298.63180709134,9,1,87.19675252982813,2
1010,John Miller,40,Female,Bachelor,11,"['""JavaScript / React""']",Data Analyst,Rejected,97.37133103012613,Hired,90187.84515323747,10,3,72.3195347331395,18
